text,main_emotion,sub_emotion,situation,source
"오늘 드디어 대출 상담을 받았어! 순자산이 생각보다 괜찮아서 그런지 신나는 기분이야. 내 꿈의 집을 가질 수 있다는 생각에 두근두근하고, 안달나는 마음이야. 텐션이 너무 높아져서 상담 선생님이랑 이야기할 때도 웃음이 자꾸 나왔어. 이제 곧 좋은 소식이 있길 바래! 😄",설렘,"['두근거리는', '안달나는', '텐션 높은']",대출/목돈,hf_kor_diary_emotion_train
오늘은 생각보다 일이 잘 풀려서 기분이 좋았다. 내 노력이 인정받은 것 같아 마음이 밝아졌다. 이 기분을 오래 기억하고 싶다.,행복,합성,다이어리,synthetic_project_label_train
오랜만에 마음이 편안하고 차분했다. 큰 문제 없이 하루가 지나가서 안도감이 들었다. 차분하게 마무리할 수 있어서 다행이다.,안정,합성,다이어리,synthetic_project_label_train
상대의 태도가 너무 무례해서 하루 종일 신경질이 났다. 참으려고 했지만 결국 답답함과 분노가 계속 남았다. 이 감정을 그냥 넘기기는 어려웠다.,화남,합성,다이어리,synthetic_diary_train
오늘은 목표했던 걸 이루지 못해서 요즘 너무 우울하다. 내년에 워킹홀리데이 비자로 해외 취업하려고 했는데 가정형편 때문에 포기하게 됐어. 친구들이 저녁에 밥사주면서 위로해준다고해서 그 자리에 나가보려고. 오늘은 유난히 혼자라는 생각이 많이 들었다.,우울,낙담한,"진로,취업,직장",aihub_diary_style_train
하루를 정리해보면 예전에는 청력이 아주 좋았는데 지금은 소리를 못 들을 때가 많아서 슬퍼. 아무래도 시끄러운 곳에서 일하다 보니 이렇게 되었나 봐. 아무래도 보청기를 하나 해야겠어. 오늘은 유난히 혼자라는 생각이 많이 들었다.,우울,실망한,건강,aihub_diary_style_train
하루 종일 몸이 무겁고 아무것도 하고 싶지 않았다. 잠을 자도 피곤이 풀리지 않아 무기력했다. 오늘은 무리하지 않고 쉬어야겠다.,피로,합성,다이어리,synthetic_project_label_train
계속되는 일 때문에 지치고 에너지가 바닥난 느낌이었다. 잠을 자도 피곤이 풀리지 않아 무기력했다. 잠깐 멈추고 회복할 시간이 필요하다.,피로,합성,다이어리,synthetic_project_label_train
"하루를 정리하면 처음에는 불안했는데, 근데 할 일을 하나씩 정리하고 나니 마음이 안정됐다.",안정,감정전환,다이어리,synthetic_transition_train
기대하지 않았던 칭찬을 받아서 하루 종일 기분이 좋았다. 친구와 웃으면서 이야기하니 마음이 한결 가벼워졌다. 오늘의 기분을 오래 기억하고 싶다.,설렘,합성,다이어리,synthetic_diary_train
기분 좋게 시작했지만 상대가 무례하게 말해서 짜증이 올라왔다.,화남,감정전환,다이어리,synthetic_transition_train
예상 밖 일이 있어서 당황했지만 천천히 해결하고 나니 안도감이 들었다.,안정,감정전환,다이어리,synthetic_transition_train
"오늘 아침에 화장실에서 갑자기 누수가 발생했어. 처음에 물이 흐르는 걸 보고 골때리는 상황이야! 😳 다행히도 큰 피해는 없었지만, 만감이 교차하는 기분이었어. 이런 돌발 상황이 언제 또 생길지 모르니까, 앞으로는 더 조심해야겠다고 다짐했어.",설렘,"['만감이 교차하는', '골때리는', '폭풍같은']",돌발 상황,hf_kor_diary_emotion_train
"처음엔 괜찮았는데, 근데 내일 발표 생각을 하니까 갑자기 불안해졌다.",불안,감정전환,다이어리,synthetic_transition_train
아침에는 무기력했지만 좋아하는 사람을 만날 생각에 기분이 들떴다.,설렘,감정전환,다이어리,synthetic_transition_train
오늘 있었던 일을 떠올리면 요즘 친구들이 모두 나를 피해. 그래서 매우 외롭고 힘들어. 잘 모르겠어. 너무 겁나. 나만 소중하게 여겨지지 않는 것 같아 마음이 아팠다.,우울,배신당한,학교폭력/따돌림,aihub_diary_style_train
"배 속 아기를 떠올리니 오늘 드디어 리조트에 도착했어! 😍 바다를 보면서 느끼는 이 설렘, 정말 안달나네. 수영장에 들어가면 텐션 높아질 것 같아! 친구들과 함께 놀 계획이라서 너무 기대돼. 하루 종일 즐겁게 놀다가 저녁에는 해변에서 바베큐 파티도 하기로 했어. 이 순간이 영원했으면 좋겠다!",설렘,"['안달나는', '텐션 높은']",해외 여행,hf_kor_diary_emotion_train
"오늘은 버스를 타고 학교에 갔어. 대중교통을 이용하는 건 항상 익숙하고 편안해. 내릴 때마다 주변 풍경을 잠깐 바라보며, 이렇게 평범한 일상이 사실은 만족스러운 거라는 생각이 들더라고. 괜찮은 하루가 마무리되니 안정감이 드는 기분이야.",중립,"['만족스러운', '괜찮은', '안정감이 드는']",대중교통 이용,hf_kor_diary_emotion_train
아직 일어나지 않은 일까지 떠올라 잠이 잘 오지 않았다. 실수할까 봐 계속 긴장되고 마음이 불편했다. 일단 할 수 있는 것부터 정리해야겠다.,불안,합성,다이어리,synthetic_diary_train
오늘 있었던 일을 떠올리면 여자친구가 갑자기 이유도 말해주지 않고 이별 통보를 해왔어. 우선 여자친구의 친구들에게 연락해서 무슨 일인지부터 파악하고 대처해야겠어. 예상하지 못한 일이라 하루 종일 마음이 어수선했다.,불안,혼란스러운,"연애,결혼,출산",aihub_diary_style_train
상황이 너무 빠르게 바뀌어서 정신이 없었다. 예상하지 못한 일이 생겨서 순간 머리가 하얘졌다. 시간이 지나도 그 장면이 계속 떠올랐다.,불안,합성,다이어리,synthetic_diary_train
해야 할 일을 정리하고 나니 숨이 조금 놓였다. 조용히 산책하고 나니 마음이 안정됐다. 오늘은 이 평온함을 지키고 싶다.,안정,합성,다이어리,synthetic_project_label_train
해야 할 일을 정리하고 나니 숨이 조금 놓였다. 차분하게 마무리할 수 있어서 다행이다.,안정,합성,다이어리,synthetic_project_label_train
내 마음은 전혀 고려되지 않은 것 같아서 상처가 됐다. 대수롭지 않은 척했지만 그 말이 계속 마음에 남았다. 괜찮다고 말했지만 사실은 괜찮지 않았다.,우울,합성,다이어리,synthetic_diary_train
해야 할 일을 정리하고 나니 숨이 조금 놓였다. 오랜만에 마음이 편안하고 차분했다. 차분하게 마무리할 수 있어서 다행이다.,안정,합성,다이어리,synthetic_project_label_train
오늘은 내가 폐암이라니 담배도 피우지 않는데 이럴 수가 있어? 내가 이렇게 충격이 큰데 가족들에게 어떻게 말해. 가족들의 충격은 어떡하라고 해. 그 말과 상황이 계속 떠올라 마음이 쓰렸다.,우울,충격 받은,건강,aihub_diary_style_train
하루를 정리해보면 부장님께서 갑자기 엄청나게 중요한 프로젝트 발표를 나한테 맡기셨어. 기회인 것 같긴 한데 너무 정신이 없다. 전날에 반신욕을 하면서 머릿속으로 시뮬레이션을 해봐. 그러면 좀 긴장이 풀리거든. 이번에도 반신욕으로 마음을 차분히 해야겠어. 괜찮을 거라고 생각하려 해도 걱정이 쉽게 사라지지 않았다.,불안,걱정스러운,"진로,취업,직장",aihub_diary_style_train
잠을 자도 피곤이 풀리지 않아 무기력했다. 오늘은 무리하지 않고 쉬어야겠다.,피로,합성,다이어리,synthetic_project_label_train
상황이 너무 빠르게 바뀌어서 정신이 없었다. 사람들 앞에서 실수한 것 같아 얼굴이 화끈거렸다. 다음에는 조금 더 침착하게 대응하고 싶다.,불안,합성,다이어리,synthetic_diary_train
일정을 확인하고 필요한 일만 처리했다. 그냥 평범한 하루였다고 느꼈다.,중립,합성,다이어리,synthetic_project_label_train
하루를 정리해보면 난 성적이 별로 좋지 않아서 갈만한 학교도 꿈도 정하지 못했어. 너무 불안해 나는 사람을 도와주는 일을 하고 싶어. 소방관이나 치료사 같은 사람이 되고 싶거든. 아무래도 구체적인 직업을 정하고 그에 맞는 자격증 같은 것도 알아봐야겠지? 별일 아닌 척하려 했지만 계속 짜증이 남았다.,화남,안달하는,학업 및 진로,aihub_diary_style_train
대수롭지 않은 척했지만 그 말이 계속 마음에 남았다. 내 마음은 전혀 고려되지 않은 것 같아서 상처가 됐다. 괜찮다고 말했지만 사실은 괜찮지 않았다.,우울,합성,다이어리,synthetic_diary_train
"몸과 마음이 예민한 하루였는데 오늘 쇼핑하러 갔는데, 내가 찾던 옷이 딱 맞아서 너무 기분 좋았어! 😊 색깔도 마음에 들고 핏도 완벽해서 즐거운 하루가 됐어. 이 옷 입고 나가면 다들 사랑스럽다고 해줄 것 같아. 앞으로 자주 입어야지!",행복,"['기분좋은', '즐거운', '사랑스러운']",쇼핑,hf_kor_diary_emotion_train
해야 할 일은 많은데 몸과 마음이 따라주지 않았다. 잠을 자도 피곤이 풀리지 않아 무기력했다. 오늘은 무리하지 않고 쉬어야겠다.,피로,합성,다이어리,synthetic_project_label_train
오늘은 생각보다 일이 잘 풀려서 기분이 좋았다. 작은 성취였지만 스스로가 자랑스러웠다. 이 기분을 오래 기억하고 싶다.,행복,합성,다이어리,synthetic_project_label_train
새로운 일을 앞두고 기대감 때문에 마음이 두근거렸다. 좋은 변화가 생길 것 같아서 하루 종일 마음이 들떴다. 기대되는 마음을 잘 간직하고 싶다.,설렘,합성,다이어리,synthetic_project_label_train
오늘 있었던 일을 떠올리면 집이 가난해서 진로를 정하는 게 너무 힘들어. 대학을 가지 못한다고 생각하니 진로를 정하지 못하겠어. 겉으로는 넘겼지만 속으로는 꽤 상처가 됐다.,우울,"가난한, 불우한",학업 및 진로,aihub_diary_style_train
오늘 재정와 관련해서 이런 생각이 들었다. 병원에 왔는데 지갑을 안 가져왔네. 아니 지금 당장 병원비를 내야 되는데 지갑이 없어서 낼 수가 없어! 그래 우리 큰아들에게 전화를 해봐야겠네. 순간 어떻게 반응해야 할지 몰라 머리가 하얘졌다.,불안,불안,재정,aihub_diary_style_train
오늘은 생각보다 일이 잘 풀려서 기분이 좋았다. 내 노력이 인정받은 것 같아 마음이 밝아졌다. 이 기분을 오래 기억하고 싶다.,행복,합성,다이어리,synthetic_project_label_train
배 속 아기를 떠올리니 오늘도 어김없이 독서를 했다. 책 속의 이야기들이 마음에 스며들어서 그런지 괜찮은 기분이 들었다. 계속 읽다 보니 싱숭생숭한 감정도 느껴지더라. 이렇게 평범한 일상이 좋다. 책장을 넘길 때마다 새로운 세상에 들어가는 기분이 여전히 신난다.,중립,"['괜찮은', '싱숭생숭한']",독서,hf_kor_diary_emotion_train
해야 할 일은 많은데 몸과 마음이 따라주지 않았다. 하루 종일 몸이 무겁고 아무것도 하고 싶지 않았다. 오늘은 무리하지 않고 쉬어야겠다.,피로,합성,다이어리,synthetic_project_label_train
잠을 자도 피곤이 풀리지 않아 무기력했다. 계속되는 일 때문에 지치고 에너지가 바닥난 느낌이었다. 오늘은 무리하지 않고 쉬어야겠다.,피로,합성,다이어리,synthetic_project_label_train
오늘 있었던 일을 떠올리면 왜 현실은 이 모양일까. 자녀 관계도 미래도 걱정돼. 미래가 걱정돼. 우리 삶이 더 나아질 수 있을 거 같은데 현실을 자각하면 힘들어. 오랜만에 부모님을 뵈러 가야겠어. 그리고 현실적인 조언을 구해야지. 그 말과 상황이 계속 떠올라 마음이 쓰렸다.,우울,우울,대인관계,aihub_diary_style_train
하루를 정리해보면 같은 직종에 있던 친구가 그만둬서 업무 관련 고민을 털 사람이 사라졌어. 이제부터 누구한테 고민 상담을 할지 고민이 많아. 회사 동료들 중에 찾아보려고 해. 괜히 신경 쓰이고 민망한 기분이 남았다.,불안,외로운,"진로,취업,직장",aihub_diary_style_train
하루를 정리해보면 밖에서 친구들과 만나느라 집에서 그렇게 전화가 많이 온 줄 몰랐어. 집에 가서 바빴다고 변명을 해야 하나 고민 중이야. 아무래도 솔직히 말하는 것이 좋겠어. 마음 한쪽이 무겁고 쉽게 털어지지 않았다.,우울,후회되는,가족관계,aihub_diary_style_train
"오늘 연애, 결혼, 출산와 관련해서 이런 생각이 들었다. 어제 남자친구랑 헤어졌어. 생각보다 가슴이 아파. 모르겠어. 결혼 준비 중에 헤어진 거라 아직은 어디 말하기도 싫어. 나만 소중하게 여겨지지 않는 것 같아 마음이 아팠다.",우울,우울,"연애,결혼,출산",aihub_diary_style_train
"오늘은 집에서 좋아하는 향초를 켜고 하루를 시작했어. 좋은 향이 가득해서 기분이 너무 좋아졌고, 음악도 틀어놓으니 정말 재밌는 시간이었어. 이렇게 작은 것들로도 만족스러운 하루를 보낼 수 있다는 게 참 행복해. 앞으로도 자주 이런 시간을 가져야겠어! 😊",행복,"['기분좋은', '재밌는', '만족스러운']",감각적 즐거움,hf_kor_diary_emotion_train
오늘은 남편은 돈 문제에 예민하면서도 자기 자전거는 비싸게 주고 샀어. 너무해. 응. 평소에 그렇게 아껴 쓰자고 하던 사람이 자기 물건 살 때는 헤픈 거야. 남편에게 서운한 점을 말해봐야겠어. 그 말과 상황이 계속 떠올라 마음이 쓰렸다.,우울,배신당한,"대인관계(부부, 자녀)",aihub_diary_style_train
"오늘은 집안 청소를 했어. 오랜만에 바닥도 닦고 수납장도 정리하니까 깨끗해져서 기분이 좋더라. 소소한 것에 만족스러운 하루였어. 이렇게 평범한 일상이지만, 가끔씩 하는 청소가 큰 보람을 주는 것 같아. 이제 편안하게 쉬어야지!",중립,"['만족스러운', '소소한', '평범한']",청소,hf_kor_diary_emotion_train
내가 너무 부족하고 한심하게 느껴져서 속상했다. 별일 아닌데도 눈물이 날 것처럼 마음이 무거웠다. 오늘은 그냥 버티는 것만으로도 힘들었다.,우울,합성,다이어리,synthetic_diary_train
오늘 있었던 일을 떠올리면 무자식이 상팔자라더니. 정말 자식들은 쓸모가 없어. 다들 나이는 먹을 만큼 먹어서. 아직도 내 재산만 탐내지 일을 전혀 하질 않아. 자꾸 도와주던 게 버릇이 된 것 같은데. 자녀들과 단호하게 이야기해봐야겠어. 내가 왜 이런 기분을 참아야 하는지 답답했다.,화남,툴툴대는,재정,aihub_diary_style_train
오랜만에 마음 편하게 웃을 수 있는 하루였다. 작은 성취였지만 스스로가 꽤 자랑스러웠다. 오늘의 기분을 오래 기억하고 싶다.,안정,합성,다이어리,synthetic_diary_train
하루를 정리해보면 내가 노년에 이렇게 될 줄 몰랐어. 이건 내가 바라던 삶이 아니었지. 갑작스러운 뇌졸중으로 마비가 오는 바람에 평생 몸담았던 교직 생활을 관뒀어. 이런 몸으로 하루하루 사는 게 정말 힘들고 지겨워. 정말이야. 누구한테도 도움이 안 되는 나 자신이 너무 싫어. 내가 왜 이런 기분을 참아야 하는지 답답했다.,화남,짜증내는,재정,aihub_diary_style_train
처음 해보는 도전이라 긴장되지만 기대가 더 컸다. 내일 만날 생각을 하니 괜히 설레고 기분이 들떴다. 좋은 방향으로 이어졌으면 좋겠다.,설렘,합성,다이어리,synthetic_project_label_train
좋은 변화가 생길 것 같아서 하루 종일 마음이 들떴다. 좋은 방향으로 이어졌으면 좋겠다.,설렘,합성,다이어리,synthetic_project_label_train
오늘 대인관계와 관련해서 이런 생각이 들었다. 돈이 없으니까 사람도 안 만나게 되고 날 만나려 들지도 않는 것 같아. 사실 친구를 만나러 가봤는데 그 친구는 잘살고 있더라고 나는 이렇게 초라한데. 일단 못 만났던 친구들도 만나고 나도 돈을 벌 수 있게 노력해 봐야겠어. 앞으로 어떻게 될지 몰라 마음이 계속 불안했다.,불안,취약한,대인관계,aihub_diary_style_train
조용히 산책하고 나니 마음이 안정됐다. 오랜만에 마음이 편안하고 차분했다. 오늘은 이 평온함을 지키고 싶다.,안정,합성,다이어리,synthetic_project_label_train
오늘은 아내와의 이혼 후 빈자리가 크게 느껴져. 몸도 안 좋아져서 무기력하고 슬픈 감정이 드는군. 건강도 잃었고 지금까지 인생을 헛되어 살아온 것 같아. 모르겠어. 남은 인생이 고독하겠지. 오늘은 유난히 혼자라는 생각이 많이 들었다.,피로,피로,대인관계,aihub_diary_style_train
사람들 앞에서 실수한 것 같아 얼굴이 화끈거렸다. 상황이 너무 빠르게 바뀌어서 정신이 없었다. 다음에는 조금 더 침착하게 대응하고 싶다.,불안,합성,다이어리,synthetic_diary_train
하루를 정리해보면 황당한 일이 있었어. 큰아이가 대학에 다니는데 집보다 기숙사가 더 편하고 좋다는 거야. 분명히 잔소리 안 들어도 되고 혼자 마음대로 생활해도 되니 그런 듯해. 여태껏 뒷바라지하며 정성껏 키웠는데 서운하고 당황스럽네. 괜히 신경 쓰이고 민망한 기분이 남았다.,불안,혼란스러운,"대인관계(부부, 자녀)",aihub_diary_style_train
처음에는 괜찮다고 생각했지만 밤이 되니 후회와 슬픔이 밀려왔다.,우울,감정전환,다이어리,synthetic_transition_train
오늘 건강와 관련해서 이런 생각이 들었다. 돌아가신 아빠는 내가 걱정할까 봐 아프다는 사실도 말하지 않으셨어. 너무 죄송하고 슬퍼. 응. 아버지께 더 잘해드릴걸. 아버지가 좋아하셨던 술을 아버지의 무덤에 찾아가 놓아드리고 와야지. 오늘은 유난히 혼자라는 생각이 많이 들었다.,우울,비통한,건강,aihub_diary_style_train
오늘 있었던 일을 떠올리면 나이가 드니까 사람들도 덜 만나게 돼서 고독해. 이러다가 혼자가 될까 봐 두려워. 노인정에 가서 사람들을 만나야겠어. 예상하지 못한 일이라 하루 종일 마음이 어수선했다.,불안,외로운,대인관계,aihub_diary_style_train
상대의 태도가 너무 무례해서 하루 종일 신경질이 났다. 참으려고 했지만 결국 답답함과 분노가 계속 남았다. 생각할수록 마음이 거칠어져서 정리가 필요했다.,화남,합성,다이어리,synthetic_diary_train
오늘은 내 친구는 반드시 날 배반하지 않을 거라는 신뢰감이 들었어. 내가 없는 데에서도 욕을 하지 않는다고 들어서 나도 신뢰를 표현하고 싶거든. 나도 다른 사람 험담을 하지 않고 상처주지 않게 조심해야겠어 오늘을 떠올리면 웃음이 먼저 난다.,안정,신이 난,학업 및 진로,aihub_diary_style_train
조용히 산책하고 나니 마음이 안정됐다. 오늘은 이 평온함을 지키고 싶다.,안정,합성,다이어리,synthetic_project_label_train
오늘은 이런 상황이 나는 참 불만스럽네. 내가 이번에 내 의지와는 상관없이 일을 그만둬야 하거든. 그러니 어찌 불만스럽지 않을 수 있겠어? 그것도 순전히 내 신체적인 장애 때문이야. 나는 비록 아파도 일은 아무 문제 없이 잘 해낼 수 있는데도. 너무나 억울하네. 괜찮을 거라고 생각하려 해도 걱정이 쉽게 사라지지 않았다.,불안,걱정스러운,재정,aihub_diary_style_train
오늘은 이번에도 부장 승진을 못 했어. 나는 만년 과장인 걸까. 응. 다음엔 승진할 수 있을까? 자격증 공부를 해볼까 생각 중이야. 오늘은 유난히 혼자라는 생각이 많이 들었다.,우울,우울,"진로,취업,직장",aihub_diary_style_train
예상하지 못한 일이 생겨서 순간 머리가 하얘졌다. 상황이 너무 빠르게 바뀌어서 정신이 없었다. 다음에는 조금 더 침착하게 대응하고 싶다.,불안,합성,다이어리,synthetic_diary_train
실수할까 봐 계속 긴장되고 마음이 불편했다. 해야 할 일이 많은데 어디서부터 시작해야 할지 막막했다. 차분해지려고 해도 걱정이 쉽게 줄지 않았다.,불안,합성,다이어리,synthetic_diary_train
좋은 소식을 듣고 하루 종일 웃음이 났다. 오늘은 생각보다 일이 잘 풀려서 기분이 좋았다. 이런 날이 자주 있었으면 좋겠다.,행복,합성,다이어리,synthetic_project_label_train
오늘은 친한 벗이 갑자기 배척을 하니 배신당한 느낌이야. 이야기를 꼭 들어서 더 섭섭해. 겉으로는 넘겼지만 속으로는 꽤 상처가 됐다.,우울,배신당한,학교폭력/따돌림,aihub_diary_style_train
"오늘 주말 오후에는 집 근처 공원에 산책하러 갔어. 날씨도 좋고, 평소처럼 사람들도 많이 있더라. 그냥 이렇게 아무 생각 없이 걷는 게 나쁘지 않은 것 같아. 가끔 이렇게 안정감이 드는 일상이 필요해. 싱숭생숭한 기분이 들기도 하지만, 그래도 괜찮아.",중립,"['나쁘지 않은', '싱숭생숭한', '안정감이 드는']",주말 오후,hf_kor_diary_emotion_train
"배 속 아기를 떠올리니 오늘은 그냥 평범한 하루였어. 저녁에 TV를 보면서 시간을 보내는데, 재미있는 드라마가 방영 중이더라. 그저 그런 일상 속에서 잠시 웃을 수 있어서 괜찮은 기분이었어. 드라마를 보면서도 싱숭생숭한 느낌이 들어서, 나도 모르게 몰입하게 됐어. 이렇게 작은 즐거움이 있으면 하루가 더 의미 있게 느껴져.",중립,"['그저 그런', '괜찮은', '싱숭생숭한']",TV 시청,hf_kor_diary_emotion_v2_train
기대하지 않았던 칭찬을 받아서 하루 종일 기분이 좋았다. 작은 성취였지만 스스로가 꽤 자랑스러웠다. 오늘의 기분을 오래 기억하고 싶다.,설렘,합성,다이어리,synthetic_diary_train
오늘 대인관계와 관련해서 이런 생각이 들었다. 사랑만 있으면 행복할 것 같은 결혼이었는데 가난에 시달리니 불행해져. 초라하게 변해가는 내 모습에 후회만 돼. 우울해하지만 말고 내가 일자리를 알아봐야겠어. 겉으로는 넘겼지만 속으로는 꽤 상처가 됐다.,우울,괴로워하는,대인관계,aihub_diary_style_train
"아침에는 괜히 마음이 가라앉았는데, 그래도 친구랑 웃으면서 이야기하니 행복했다.",행복,감정전환,다이어리,synthetic_transition_train
오늘 있었던 일을 떠올리면 친구가 취업했는데 정말 화가 나. 알고 보니 노력 하나 없이 아버지 회사에 낙하산으로 들어갔더라고. 남들의 노력을 짓밟는 파렴치한 짓이라고 생각해. 그런 부류의 사람들 정말 역겹고 짜증 나. 생각할수록 화가 올라와서 마음이 쉽게 가라앉지 않았다.,화남,노여워하는,"진로,취업,직장",aihub_diary_style_train
오늘은 계속 회사에만 다니니까 연애를 하고 싶은데 기회가 없어. 이러다 연애도 못 하고 나이만 들 것 같아. 내가 자전거 타는 걸 좋아하니까 주말에 자전거 동아리 활동을 해보면 어떨까? 평일에 회사에만 있으니까 좀 지치는 거 같아. 어떤 동아리들이 있는지 알아봐야겠어. 머릿속이 복잡해서 편하게 쉬기 어려웠다.,불안,회의적인,"연애,결혼,출산",aihub_diary_style_train
오늘은 생각보다 일이 잘 풀려서 기분이 좋았다. 작은 성취였지만 스스로가 자랑스러웠다. 이 기분을 오래 기억하고 싶다.,행복,합성,다이어리,synthetic_project_label_train
오늘은 생각보다 일이 잘 풀려서 기분이 좋았다. 내 노력이 인정받은 것 같아 마음이 밝아졌다. 이 기분을 오래 기억하고 싶다.,행복,합성,다이어리,synthetic_project_label_train
메시지를 몇 개 확인하고 필요한 답장만 했다. 이후에는 날씨를 확인하고 내일 일정을 머릿속으로 정리했다. 마음은 대체로 차분했고 큰 감정 변화는 없었다.,중립,평범한,일상,synthetic_neutral_train
사람들 앞에서 실수한 것 같아 얼굴이 화끈거렸다. 갑작스러운 질문을 받고 뭐라고 해야 할지 몰랐다. 다음에는 조금 더 침착하게 대응하고 싶다.,불안,합성,다이어리,synthetic_diary_train
오늘은 취업에 대한 정보가 없어. 나 혼자 준비하기가 힘들어. 친구에게 알고 있는 취업 정보 사이트가 있는지 물어봐야겠어. 겉으로는 넘겼지만 속으로는 꽤 상처가 됐다.,우울,고립된,"진로,취업,직장",aihub_diary_style_train
예상하지 못한 일이 생겨서 순간 머리가 하얘졌다. 갑작스러운 질문을 받고 뭐라고 해야 할지 몰랐다. 시간이 지나도 그 장면이 계속 떠올랐다.,불안,합성,다이어리,synthetic_diary_train
점심은 평소처럼 먹었고 오후에는 조용히 시간을 보냈다. 그리고 오늘은 특별한 일 없이 평소처럼 시간이 흘러갔다. 조용하게 지나간 하루였다.,중립,평범한,일상,synthetic_neutral_train
괜찮은 척했지만 마음이 계속 가라앉았다. 오늘은 그냥 버티는 것만으로도 힘들었다.,우울,합성,다이어리,synthetic_diary_train
갑작스러운 질문을 받고 뭐라고 해야 할지 몰랐다. 내가 뭘 잘못한 건지 몰라 계속 혼란스러웠다. 시간이 지나도 그 장면이 계속 떠올랐다.,불안,합성,다이어리,synthetic_diary_train
오늘 있었던 일을 떠올리면 계속 마음이 흔들렸는데 결국 조용히 정리하면서 평온해졌다.,안정,감정전환,다이어리,synthetic_transition_train
계속 억울한 생각이 들어서 마음이 가라앉지 않았다. 참으려고 했지만 결국 답답함과 분노가 계속 남았다. 이 감정을 그냥 넘기기는 어려웠다.,화남,합성,다이어리,synthetic_diary_train
기대하지 않았던 칭찬을 받아서 하루 종일 기분이 좋았다. 오늘의 기분을 오래 기억하고 싶다.,설렘,합성,다이어리,synthetic_diary_train
처음 해보는 도전이라 긴장되지만 기대가 더 컸다. 좋은 변화가 생길 것 같아서 하루 종일 마음이 들떴다. 좋은 방향으로 이어졌으면 좋겠다.,설렘,합성,다이어리,synthetic_project_label_train
오늘은 드디어 갑상선염이 다 나았어. 지금까지 너무 힘들었는데 꾸준한 치료로 드디어 완쾌하게 되어서 좋지. 이제는 건강한 습관을 길러야겠어. 일찍 자고 술 담배 안 하고. 오늘을 떠올리면 웃음이 먼저 난다.,설렘,흥분,건강,aihub_diary_style_train
"오늘은 드디어 기다리던 수면팩을 사용해봤어! 처음에 얼굴에 바를 때 신나는 기분이었고, 기대도 많이 됐어. 과연 다음 날 아침에 피부가 어떻게 변할지 너무 긴장돼. 잘 잤으면 좋겠고, 피부가 촉촉해지면 정말 행복할 것 같아! 😍",설렘,"['신나는', '기대되는', '긴장되는']",스킨케어,hf_kor_diary_emotion_v2_train
몸과 마음이 예민한 하루였는데 오늘 저녁으로 오랜만에 내가 좋아하는 김치찌개를 만들었어. 맛있게 완성된 걸 보니 너무 뿌듯하고 고마운 마음이 드는 거야. 가족들도 맛있다고 해줘서 정말 사랑스러웠어. 이렇게 작은 것에 행복을 느끼는 내 자신이 참 좋아~ 😊,행복,"['고마운', '사랑스러운', '뿌듯한']",식사,hf_kor_diary_emotion_v2_train
오늘 가족관계와 관련해서 이런 생각이 들었다. 나 정말 너무 속상해. 엄마가 형만 이뻐하는 것 같아. 내가 잘못한 게 없는데 나만 싫어하는 거 같아. 마음 한쪽이 무겁고 쉽게 털어지지 않았다.,우울,우울한,가족관계,aihub_diary_style_train
새로운 일을 앞두고 기대감 때문에 마음이 두근거렸다. 내일 만날 생각을 하니 괜히 설레고 기분이 들떴다. 기대되는 마음을 잘 간직하고 싶다.,설렘,합성,다이어리,synthetic_project_label_train
오늘 있었던 일을 떠올리면 혼자 있는 건 너무 비참하다고 느껴져. 학교에서 혼자야. 너무 외롭고 이 세상에 나만 있는 것 같아. 예상하지 못한 일이라 하루 종일 마음이 어수선했다.,불안,외로운,학교폭력/따돌림,aihub_diary_style_train
좋은 소식을 듣고 하루 종일 웃음이 났다. 내 노력이 인정받은 것 같아 마음이 밝아졌다. 이 기분을 오래 기억하고 싶다.,행복,합성,다이어리,synthetic_project_label_train
오늘 있었던 일을 떠올리면 아이가 조금이라도 열이 오르면 큰 병이 난건 아닌지 걱정이 돼. 지난번에 열이 오르더니 호흡 곤란까지 온 적이 있어서 조금만 열이 올라도 불안하고 걱정이 돼. 아이가 열이 올랐을 때 취해야 할 응급조치를 미리 익혀서 알아두어야 할 것 같아. 괜찮을 거라고 생각하려 해도 걱정이 쉽게 사라지지 않았다.,불안,불안,"연애,결혼,출산",aihub_diary_style_train
하루를 정리해보면 우리 집 재정이 어려워진 걸 알고 친구들이 도움의 손길을 건넸지만 거절했어. 도움의 손길을 건네는 친구들에게 어떻게 대해야 할지 모르겠어. 너무 예민하게 받아들이지 말아야겠어. 괜히 신경 쓰이고 민망한 기분이 남았다.,불안,남의 시선을 의식하는,"재정,은퇴,노후준비",aihub_diary_style_train
"아침에는 조금 우울했지만, 근데 오후에는 별일 없이 평범하게 지나갔다.",중립,감정전환,다이어리,synthetic_transition_train
하루를 정리하면 처음엔 걱정됐는데 새로운 기회가 생겼다는 생각에 마음이 두근거렸다.,설렘,감정전환,다이어리,synthetic_transition_train
큰 문제 없이 하루가 지나가서 안도감이 들었다. 해야 할 일을 정리하고 나니 숨이 조금 놓였다. 차분하게 마무리할 수 있어서 다행이다.,안정,합성,다이어리,synthetic_project_label_train
오늘은 특별한 일 없이 평소처럼 시간이 지나갔다. 그냥 평범한 하루였다고 느꼈다.,중립,합성,다이어리,synthetic_project_label_train
